Area,ISO 3 code,Year,Area type,Electricity source,Is aggregated source,Generation (TWh),Generation YoY change (TWh),Generation YoY change (%),Share of generation (%),Share of generation YoY change (% points),Emissions (MtCO2e),Emissions YoY change (MtCO2e),Emissions YoY change (%),Share of emissions (%),Emissions intensity (gCO2e/kWh),Continent,Ember region,EU member,OECD member,G20 member,G7 member,ASEAN member
Türkiye,TUR,1996,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,"Hydro, bioenergy and other renewables",True,40.73,4.88,13.612,42.941,1.371,1.016,0.109,12.018,2.161,24.945,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Renewables,True,40.73,4.88,13.612,42.941,1.371,1.016,0.109,12.018,2.161,24.945,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Clean,True,40.73,4.88,13.612,42.941,1.371,1.016,0.109,12.018,2.161,24.945,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Fossil,True,54.12,3.73,7.402,57.059,-1.371,46.01,3.38,7.929,97.841,850.148,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Total generation,True,94.85,8.61,9.984,100.0,0.0,47.026,3.489,8.014,100.001,495.793,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Demand,True,94.78,9.24,10.802,99.926,0.738,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Thermal,True,54.3,3.69,7.291,57.248,-1.437,46.051,3.37,7.896,97.928,848.085,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1996,Country or economy,Hard coal,True,2.57,0.34,15.247,2.71,0.124,2.629,0.348,15.256,5.591,1022.957,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Hydro,False,39.82,-0.65,-1.606,38.548,-4.119,0.956,-0.015,-1.545,1.782,24.008,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Bioenergy,False,0.29,0.11,61.111,0.281,0.091,0.067,0.026,63.415,0.125,231.034,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Other renewables,False,0.08,0.0,0.0,0.077,-0.007,0.003,0.0,0.0,0.006,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Lignite,False,30.59,2.75,9.878,29.613,0.261,33.048,2.971,9.878,61.592,1080.353,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Gas,False,22.09,4.92,28.655,21.384,3.282,11.227,2.501,28.661,20.924,508.239,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Other fossil,False,7.16,0.62,9.48,6.931,0.036,5.012,0.434,9.48,9.341,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Net imports,False,2.22,2.29,-3271.429,2.149,2.223,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Coal,True,33.86,3.45,11.345,32.778,0.717,36.392,3.686,11.27,67.824,1074.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,"Hydro, bioenergy and other renewables",True,40.19,-0.54,-1.326,38.906,-4.035,1.025,0.009,0.886,1.91,25.504,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Renewables,True,40.19,-0.54,-1.326,38.906,-4.035,1.025,0.009,0.886,1.91,25.504,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Clean,True,40.19,-0.54,-1.326,38.906,-4.035,1.025,0.009,0.886,1.91,25.504,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Fossil,True,63.11,8.99,16.611,61.094,4.035,52.631,6.621,14.39,98.088,833.957,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Total generation,True,103.3,8.45,8.909,100.0,0.0,53.657,6.631,14.101,100.001,519.429,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Demand,True,105.52,10.74,11.332,102.149,2.223,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Hard coal,True,3.27,0.7,27.237,3.166,0.456,3.345,0.716,27.235,6.234,1022.936,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1997,Country or economy,Thermal,True,63.4,9.1,16.759,61.375,4.127,52.698,6.647,14.434,98.213,831.199,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Onshore wind,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Hydro,False,42.23,2.41,6.052,38.038,-0.51,1.014,0.058,6.067,1.759,24.011,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Bioenergy,False,0.24,-0.05,-17.241,0.216,-0.065,0.055,-0.012,-17.91,0.095,229.167,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Other renewables,False,0.09,0.01,12.5,0.081,0.004,0.003,0.0,0.0,0.005,33.333,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Lignite,False,32.71,2.12,6.93,29.463,-0.15,35.338,2.29,6.929,61.317,1080.342,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Gas,False,24.85,2.76,12.494,22.383,0.999,12.629,1.402,12.488,21.913,508.209,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Other fossil,False,7.92,0.76,10.615,7.134,0.203,5.544,0.532,10.615,9.62,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Net imports,False,3.0,0.78,35.135,2.702,0.553,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Wind,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Coal,True,35.69,1.83,5.405,32.147,-0.631,38.386,1.994,5.479,66.606,1075.539,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Wind and solar,True,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,"Hydro, bioenergy and other renewables",True,42.56,2.37,5.897,38.335,-0.571,1.072,0.047,4.585,1.86,25.188,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Renewables,True,42.56,2.37,5.897,38.335,-0.571,1.072,0.047,4.585,1.86,25.188,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Clean,True,42.56,2.37,5.897,38.335,-0.571,1.072,0.047,4.585,1.86,25.188,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Fossil,True,68.46,5.35,8.477,61.665,0.571,56.56,3.929,7.465,98.14,826.176,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Total generation,True,111.02,7.72,7.473,100.0,0.0,57.632,3.975,7.408,100.0,519.114,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Demand,True,114.02,8.5,8.055,102.702,0.553,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Thermal,True,68.7,5.3,8.36,61.881,0.506,56.615,3.917,7.433,98.236,824.09,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1998,Country or economy,Hard coal,True,2.98,-0.29,-8.869,2.684,-0.482,3.048,-0.297,-8.879,5.289,1022.819,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Onshore wind,False,0.02,0.02,,0.017,0.017,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Hydro,False,34.68,-7.55,-17.878,29.784,-8.254,0.832,-0.182,-17.949,1.283,23.991,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Bioenergy,False,0.13,-0.11,-45.833,0.112,-0.104,0.03,-0.025,-45.455,0.046,230.769,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Other renewables,False,0.08,-0.01,-11.111,0.069,-0.012,0.003,0.0,0.0,0.005,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Lignite,False,33.91,1.2,3.669,29.122,-0.341,36.634,1.296,3.667,56.484,1080.33,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Gas,False,36.42,11.57,46.559,31.278,8.895,18.51,5.881,46.567,28.54,508.237,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Other fossil,False,8.08,0.16,2.02,6.939,-0.195,5.656,0.112,2.02,8.721,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Net imports,False,2.04,-0.96,-32.0,1.752,-0.95,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Wind,True,0.02,0.02,,0.017,0.017,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Coal,True,37.03,1.34,3.755,31.802,-0.345,39.826,1.44,3.751,61.406,1075.506,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Wind and solar,True,0.02,0.02,,0.017,0.017,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,"Hydro, bioenergy and other renewables",True,34.89,-7.67,-18.022,29.964,-8.371,0.865,-0.207,-19.31,1.334,24.792,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Renewables,True,34.91,-7.65,-17.975,29.981,-8.354,0.865,-0.207,-19.31,1.334,24.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Clean,True,34.91,-7.65,-17.975,29.981,-8.354,0.865,-0.207,-19.31,1.334,24.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Fossil,True,81.53,13.07,19.091,70.019,8.354,63.991,7.431,13.138,98.665,784.877,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Total generation,True,116.44,5.42,4.882,100.0,0.0,64.857,7.225,12.536,100.0,556.999,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Demand,True,118.48,4.46,3.912,101.752,-0.95,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Thermal,True,81.66,12.96,18.865,70.131,8.25,64.021,7.406,13.081,98.711,783.995,Asia,Europe,False,True,True,False,False
Türkiye,TUR,1999,Country or economy,Hard coal,True,3.12,0.14,4.698,2.679,-0.005,3.191,0.143,4.692,4.92,1022.756,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Onshore wind,False,0.03,0.01,50.0,0.024,0.007,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Hydro,False,30.88,-3.8,-10.957,24.827,-4.957,0.741,-0.091,-10.938,1.038,23.996,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Bioenergy,False,0.17,0.04,30.769,0.137,0.025,0.039,0.009,30.0,0.055,229.412,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Other renewables,False,0.08,0.0,0.0,0.064,-0.005,0.003,0.0,0.0,0.004,37.5,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Lignite,False,34.37,0.46,1.357,27.633,-1.489,37.131,0.497,1.357,51.991,1080.332,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Gas,False,46.54,10.12,27.787,37.418,6.14,23.653,5.143,27.785,33.119,508.229,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Other fossil,False,8.49,0.41,5.074,6.826,-0.113,5.943,0.287,5.074,8.321,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Net imports,False,3.35,1.31,64.216,2.693,0.941,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Wind,True,0.03,0.01,50.0,0.024,0.007,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Coal,True,38.19,1.16,3.133,30.704,-1.098,41.039,1.213,3.046,57.463,1074.601,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Wind and solar,True,0.03,0.01,50.0,0.024,0.007,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,"Hydro, bioenergy and other renewables",True,31.13,-3.76,-10.777,25.028,-4.936,0.783,-0.082,-9.48,1.096,25.153,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Renewables,True,31.16,-3.75,-10.742,25.052,-4.929,0.784,-0.081,-9.364,1.098,25.16,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Clean,True,31.16,-3.75,-10.742,25.052,-4.929,0.784,-0.081,-9.364,1.098,25.16,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Fossil,True,93.22,11.69,14.338,74.948,4.929,70.635,6.644,10.383,98.903,757.724,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Total generation,True,124.38,7.94,6.819,100.0,0.0,71.418,6.561,10.116,100.0,574.192,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Demand,True,127.73,9.25,7.807,102.693,0.941,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Thermal,True,93.39,11.73,14.364,75.084,4.953,70.674,6.653,10.392,98.958,756.762,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2000,Country or economy,Hard coal,True,3.82,0.7,22.436,3.071,0.392,3.907,0.716,22.438,5.471,1022.775,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Onshore wind,False,0.06,0.03,100.0,0.049,0.025,0.001,0.001,,0.001,16.667,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Hydro,False,24.01,-6.87,-22.247,19.642,-5.185,0.576,-0.165,-22.267,0.778,23.99,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Bioenergy,False,0.18,0.01,5.882,0.147,0.01,0.041,0.002,5.128,0.055,227.778,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Other renewables,False,0.09,0.01,12.5,0.074,0.01,0.003,0.0,0.0,0.004,33.333,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Lignite,False,34.37,0.0,0.0,28.117,0.484,37.131,0.0,0.0,50.178,1080.332,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Gas,False,49.71,3.17,6.811,40.666,3.248,25.264,1.611,6.811,34.141,508.228,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Other fossil,False,9.77,1.28,15.077,7.992,1.166,6.839,0.896,15.077,9.242,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Net imports,False,4.15,0.8,23.881,3.395,0.702,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Wind,True,0.06,0.03,100.0,0.049,0.025,0.001,0.001,,0.001,16.667,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Coal,True,38.42,0.23,0.602,31.43,0.726,41.274,0.235,0.573,55.777,1074.284,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Wind and solar,True,0.06,0.03,100.0,0.049,0.025,0.001,0.001,,0.001,16.667,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,"Hydro, bioenergy and other renewables",True,24.28,-6.85,-22.004,19.863,-5.165,0.621,-0.162,-20.69,0.839,25.577,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Renewables,True,24.34,-6.82,-21.887,19.912,-5.14,0.622,-0.162,-20.663,0.841,25.555,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Clean,True,24.34,-6.82,-21.887,19.912,-5.14,0.622,-0.162,-20.663,0.841,25.555,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Fossil,True,97.9,4.68,5.02,80.088,5.14,73.377,2.742,3.882,99.16,749.51,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Total generation,True,122.24,-2.14,-1.721,100.0,0.0,73.999,2.581,3.614,100.0,605.358,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Demand,True,126.39,-1.34,-1.049,103.395,0.702,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Thermal,True,98.08,4.69,5.022,80.236,5.152,73.418,2.744,3.883,99.215,748.552,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2001,Country or economy,Hard coal,True,4.05,0.23,6.021,3.313,0.242,4.143,0.236,6.04,5.599,1022.963,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Onshore wind,False,0.05,-0.01,-16.667,0.039,-0.01,0.0,-0.001,-100.0,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Hydro,False,33.68,9.67,40.275,26.218,6.576,0.808,0.232,40.278,1.173,23.99,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Bioenergy,False,0.13,-0.05,-27.778,0.101,-0.046,0.03,-0.011,-26.829,0.044,230.769,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Other renewables,False,0.1,0.01,11.111,0.078,0.004,0.004,0.001,33.333,0.006,40.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Lignite,False,28.06,-6.31,-18.359,21.843,-6.274,30.314,-6.817,-18.359,43.99,1080.328,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Gas,False,52.53,2.82,5.673,40.892,0.226,26.697,1.433,5.672,38.741,508.224,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Other fossil,False,9.82,0.05,0.512,7.644,-0.348,6.874,0.035,0.512,9.975,700.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Net imports,False,3.15,-1.0,-24.096,2.452,-0.943,0.0,0.0,,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Wind,True,0.05,-0.01,-16.667,0.039,-0.01,0.0,-0.001,-100.0,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Coal,True,32.15,-6.27,-16.32,25.027,-6.403,34.498,-6.776,-16.417,50.061,1073.033,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Wind and solar,True,0.05,-0.01,-16.667,0.039,-0.01,0.0,-0.001,-100.0,0.0,0.0,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,"Hydro, bioenergy and other renewables",True,33.91,9.63,39.662,26.397,6.534,0.842,0.221,35.588,1.222,24.83,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Renewables,True,33.96,9.62,39.523,26.436,6.524,0.842,0.22,35.37,1.222,24.794,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Clean,True,33.96,9.62,39.523,26.436,6.524,0.842,0.22,35.37,1.222,24.794,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Fossil,True,94.5,-3.4,-3.473,73.564,-6.524,68.069,-5.308,-7.234,98.777,720.307,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Total generation,True,128.46,6.22,5.088,100.0,0.0,68.912,-5.087,-6.874,100.0,536.447,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Demand,True,131.61,5.22,4.13,102.452,-0.943,,,,,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Thermal,True,94.63,-3.45,-3.518,73.665,-6.571,68.099,-5.319,-7.245,98.821,719.634,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2002,Country or economy,Hard coal,True,4.09,0.04,0.988,3.184,-0.129,4.184,0.041,0.99,6.072,1022.983,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2003,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2003,Country or economy,Onshore wind,False,0.06,0.01,20.0,0.043,0.004,0.001,0.001,,0.001,16.667,Asia,Europe,False,True,True,False,False
Türkiye,TUR,2003,Country or economy,Hydro,False,35.33,1.65,4.899,25.319,-0.899,0.848,0.04,4.95,1.158,24.002,Asia,Europe,False,True,True,False,False
