code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl,gdp_real,cons_hh_real,cons_gov_real,inv_real,capform_real,exports_real,imports_real,gdp_output_real,va_total_real,va_agri_real,va_ind_real,va_mfg_real,va_constr_real,va_trade_real,va_ict_real,va_fin_real,va_realest_real,va_prof_real,va_public_real,va_other_real,va_services_real,taxes_prod_real,chainlink_disc_real
ESP,2014-04-01,258585,153913,50429,46754,47078,85206,78041,258585,236057,6423,37909,28382,13790,55257,8984,9366,30617,19061,43510,11140,177935,22528,0,258585,118747,114596,25242,29620,4378,94.3314,96.0881,92.2088,93.7405,94.1014,96.6646,98.7461,94.3314,93.8895,86.3539,95.1985,90.8777,89.2788,94.3355,111.285,84.6453,97.0551,96.5799,89.9506,94.6394,,98.8894,,274124,160179,54690,49876,50029,88146,79032,274124,251420,7438,39821,31231,15446,58575,8073,11065,31546,19736,48371,11771,,22781,449
ESP,2014-07-01,260038,154577,50639,46662,47024,87593,79795,260038,236576,6708,37846,28560,13896,55610,8908,9065,30314,19436,43601,11192,178126,23462,0,260038,119570,114283,26185,30224,4039,94.1089,95.9075,92.5996,93.859,93.4722,96.6383,98.9595,94.1089,93.4913,88.1819,94.7382,90.8657,89.0655,93.9009,109.006,81.6005,96.0581,96.6244,90.2152,94.9924,,100.613,,276316,161173,54686,49715,50308,90640,80634,276316,253046,7607,39948,31431,15602,59222,8172,11109,31558,20115,48330,11782,,23319,425
ESP,2014-10-01,262623,155442,50827,47086,47615,88048,79309,262623,239585,6457,38415,29089,14088,56566,9038,9362,30286,19987,44006,11380,180625,23038,0,262623,120556,116170,25897,30208,4311,94.1342,95.853,92.8873,94.1908,92.3846,96.7369,98.3665,94.1342,93.9092,88.7438,94.7396,90.8265,89.6525,93.9635,107.646,86.8299,96.2041,97.1422,90.7022,95.9447,,96.4498,,278988,162167,54719,49990,51540,91018,80626,278988,255124,7276,40548,32027,15714,60200,8396,10782,31481,20575,48517,11861,,23886,393
ESP,2015-01-01,268094,156579,51738,48192,50973,88721,79917,268094,244078,7056,39194,29592,14447,58232,9113,8580,30194,20582,44908,11772,183381,24016,0,268094,122623,118263,27208,31388,4180,94.9395,95.6897,93.6011,93.5313,94.377,96.9491,97.2948,94.9395,94.6446,92.6836,95.9414,91.187,89.6271,94.6923,107.325,82.8105,96.285,98.7194,92.6435,94.1007,,98.0205,,282384,163632,55275,51525,54010,91513,82139,282384,257889,7613,40852,32452,16119,61496,8491,10361,31359,20849,48474,12510,,24501,
ESP,2015-04-01,270627,158176,52214,49887,52680,90197,82640,270627,245760,7206,39504,29830,14640,58377,9149,9470,29870,20939,44628,11977,184410,24867,0,270627,123963,118723,27941,31903,3962,94.7753,96.0914,93.6826,94.6245,94.2262,98.0519,99.8466,94.7753,94.3417,92.4795,95.7951,90.4433,89.301,93.7602,106.186,90.7262,95.3125,98.0841,91.712,94.7622,,99.3329,,285546,164610,55735,52721,55908,91989,82767,285546,260500,7792,41238,32982,16394,62262,8616,10438,31339,21348,48661,12639,,25034,
ESP,2015-07-01,273121,159614,52496,50110,53097,91559,83645,273121,248089,7530,39386,30016,14803,59291,9247,9515,29823,21313,44981,12200,186370,25032,0,273121,124610,120276,28235,32524,4289,94.7794,95.8188,93.778,94.9737,93.9404,97.369,98.407,94.7794,94.4842,95.3647,95.1192,90.4723,89.7423,93.7541,105.983,93.3484,95.2355,98.1081,91.7848,95.6413,,97.9343,,288165,166579,55979,52762,56522,94033,84999,288165,262572,7896,41407,33177,16495,63241,8725,10193,31315,21724,49007,12756,,25560,
ESP,2015-10-01,275270,160035,52869,50741,53861,91517,83012,275270,250009,7813,39578,30294,15034,59819,9285,9573,29862,21453,45321,12271,187584,25261,0,275270,125823,120642,28805,33044,4239,94.6794,95.8133,93.9793,95.5574,94.3275,96.594,98.2623,94.6794,94.4143,96.5164,94.6593,90.3948,89.8625,93.7749,105.129,93.1951,95.1595,97.6423,91.9178,95.8148,,97.5441,,290739,167028,56256,53100,57100,94744,84480,290739,264800,8095,41811,33513,16730,63790,8832,10272,31381,21971,49306,12807,,25897,
ESP,2016-01-01,277417,160776,52717,50710,53763,91463,81302,277417,252379,7883,39846,30530,15299,60628,9342,9397,30315,21570,45762,12337,189351,25038,0,277417,125568,124076,27773,32159,4386,94.7598,95.7792,93.5927,95.2658,94.545,95.4599,96.5078,94.7598,94.7173,95.0102,92.7298,89.9767,90.9248,95.3106,105.858,88.9026,96.4954,97.3244,93.2396,95.747,,95.332,,292758,167861,56326,53230,56865,95813,84244,292758,266455,8297,42970,33931,16826,63611,8825,10570,31416,22163,49080,12885,,26264,
ESP,2016-04-01,279123,161902,52973,50489,53054,93367,82173,279123,253399,7888,39784,30526,15327,61049,9367,9650,30399,21628,46029,12278,190400,25724,0,279123,126468,124089,28566,32828,4262,95.028,95.478,94.1341,94.4214,94.0474,95.7031,95.3095,95.028,94.8481,95.4964,92.9446,90.9866,90.8267,95.3831,104.624,90.1701,96.609,97.1346,93.6977,95.2374,,97.0058,,293727,169570,56274,53472,56412,97559,86217,293727,267163,8260,42804,33550,16875,64004,8953,10702,31466,22266,49125,12892,,26518,
ESP,2016-07-01,282308,164083,53042,50744,52948,95007,82772,282308,256322,8012,40334,30841,15564,62103,9456,9640,30674,21854,46279,12406,192412,25986,0,282308,127364,126075,28869,33014,4145,95.3585,96.0966,94.3187,95.2313,94.7463,96.4695,96.8094,95.3585,95.2021,97.6954,94.2956,92.3687,90.8263,95.8853,103.935,88.9545,96.9224,97.0039,93.5402,95.7253,,97.104,,296049,170748,56237,53285,55884,98484,85500,296049,269240,8201,42774,33389,17136,64768,9098,10837,31648,22529,49475,12960,,26761,
ESP,2016-10-01,284119,165776,53118,52344,54285,97222,86282,284119,257300,7831,40569,31099,15554,62498,9459,10349,30486,22036,46064,12454,193346,26819,0,284119,128625,125926,29568,33414,3846,95.4281,96.7995,94.2243,96.233,95.7492,96.7402,98.8656,95.4281,95.0597,97.2674,95.152,92.966,90.3095,95.608,102.337,96.3415,95.8016,96.4714,92.3626,95.5208,,99.3039,,297731,171257,56374,54393,56695,100498,87272,297731,270672,8051,42636,33452,17223,65369,9243,10742,31822,22842,49873,13038,,27007,
ESP,2017-01-01,287756,168256,53568,53540,55294,100669,90031,287756,260818,8120,41585,31912,15778,63223,9677,9453,30885,22506,46843,12748,195335,26938,0,287756,130101,127929,29726,33909,4183,95.9702,97.2533,94.6097,95.8983,95.628,98.7164,100.325,95.9702,95.5822,104.076,93.5714,90.0451,91.5197,96.378,102.11,90.5113,97.086,97.7247,93.8531,96.1243,,100.056,,299839,173008,56620,55830,57822,101978,89739,299839,272873,7802,44442,35440,17240,65599,9477,10444,31812,23030,49911,13262,,26923,
ESP,2017-04-01,291535,170190,53741,54420,56239,101193,89828,291535,264547,7988,41676,32150,16026,64339,9881,10520,31028,22793,47104,13192,198857,26988,0,291535,131381,130333,29821,34268,4447,96.2241,97.5418,94.8599,96.6917,96.1761,98.2104,99.9889,96.2241,95.8914,101.979,93.3498,89.8672,92.5556,96.883,101.866,99.659,96.7931,97.4226,93.2623,97.0428,,99.7671,,302975,174479,56653,56282,58475,103037,89838,302975,275882,7833,44645,35775,17315,66409,9700,10556,32056,23396,50507,13594,,27051,
ESP,2017-07-01,293175,171147,54044,56304,58240,101818,92074,293175,265832,8257,41788,32412,16096,64527,10099,10785,31197,22933,47006,13144,199691,27343,0,293175,132668,130465,30042,34615,4573,96.1583,97.3438,94.721,97.4168,96.8649,97.9029,99.8146,96.1583,95.7122,104.4,93.2851,89.7392,93.0781,96.5005,101.375,99.7503,96.5343,97.4628,92.5625,96.7894,,100.863,,304888,175817,57056,57797,60125,103999,92245,304888,277741,7909,44796,36118,17293,66867,9962,10812,32317,23530,50783,13580,,27109,
ESP,2017-10-01,297558,173199,54445,56943,59150,104663,93899,297558,269925,8436,43608,33569,16333,65394,10228,9793,31625,23354,47723,13431,201548,27633,0,297558,133990,133126,30442,34888,4446,97.005,97.8349,95.4656,96.6085,95.9916,99.3573,99.4745,97.005,96.5711,103.879,96.5548,92.9297,93.9272,97.3299,101.71,90.2581,97.2837,98.1261,93.9873,97.6587,,101.596,,306745,177032,57031,58942,61620,105340,94395,306745,279509,8121,45164,36123,17389,67188,10056,10850,32508,23800,50776,13753,,27199,
ESP,2018-01-01,298352,174753,54849,56848,59716,104264,95230,298352,270415,8382,42639,32579,16301,65836,10112,10162,32072,23542,47905,13464,203093,27937,0,298352,134725,132680,30947,35338,4391,96.8499,98.4269,95.4959,96.4326,95.8369,98.8575,100.468,96.8499,96.3679,103.239,94.6902,91.0053,93.6409,97.3905,100.999,92.164,97.9417,98.2021,93.9351,97.6856,,101.919,,308056,177546,57436,58951,62310,105469,94786,308056,280607,8119,45030,35799,17408,67600,10012,11026,32746,23973,50998,13783,,27411,
ESP,2018-04-01,301749,175459,55452,59903,63084,104921,97167,301749,273139,8348,42863,32768,16526,66488,10181,10856,32289,24009,48288,13291,205402,28610,0,301749,136485,133599,31665,35899,4234,97.318,98.4237,95.9178,97.7067,97.2858,100.039,101.459,97.318,96.697,100.409,95.591,92.0294,93.7114,97.3427,99.6184,96.3693,97.9791,99.1206,94.4398,97.4199,,103.814,,310065,178269,57812,61309,64844,104880,95770,310065,282469,8314,44840,35606,17635,68303,10220,11265,32955,24222,51131,13643,,27559,
ESP,2018-07-01,304323,176647,56389,60366,63671,106294,98678,304323,275493,7830,43284,32662,16962,66916,10174,10841,32602,24403,48839,13642,207417,28830,0,304323,138839,133760,31724,36033,4309,97.6032,99.1135,96.8052,97.9634,97.477,101.387,103.988,97.6032,96.952,97.1826,96.9146,92.6818,94.2072,97.3678,99.0652,95.3055,98.1426,98.7216,95.2473,98.017,,104.419,,311796,178227,58250,61621,65319,104840,94894,311796,284154,8057,44662,35241,18005,68725,10270,11375,33219,24719,51276,13918,,27610,
ESP,2018-10-01,307852,177509,56983,61385,64545,107300,98485,307852,278798,8187,43356,32779,17355,66977,10181,12680,32776,24689,49102,13495,209900,29054,0,307852,140600,135277,31975,36568,4593,98.1605,99.4799,97.171,99.298,98.658,101.18,103.663,98.1605,97.5118,96.2837,97.028,93.146,94.8464,97.0006,98.7105,110.781,98.0085,98.7323,95.5385,97.6837,,104.96,,313621,178437,58642,61819,65423,106049,95005,313621,285912,8503,44684,35191,18298,69048,10314,11446,33442,25006,51395,13815,,27681,
ESP,2019-01-01,311179,177518,57691,63812,66082,109174,99286,311179,282062,7811,43653,33103,18071,67947,10494,11553,33146,25625,50119,13643,212527,29117,0,311179,143292,135874,32013,36525,4512,98.6167,99.5703,97.8145,100.322,99.4791,101.281,103.404,98.6167,98.0482,95.5007,96.5689,93.2978,97.4493,97.7458,98.6742,104.552,99.8644,97.1122,98.0399,98.2217,,104.579,,315544,178284,58980,63607,66428,107793,96018,315544,287677,8179,45204,35481,18544,69514,10635,11050,33191,26387,51121,13890,,27842,
ESP,2019-04-01,311955,176640,58322,63297,65262,111212,99481,311955,283137,7673,44088,33267,18370,68314,10549,10915,33162,25796,50557,13713,213006,28818,0,311955,145945,134304,31706,36383,4677,98.5783,99.9084,98.5052,99.461,98.6337,100.926,103.587,98.5783,98.0959,96.6008,96.6249,93.4545,97.8377,98.1579,100.038,99.3809,99.2488,98.7293,97.495,99.0681,,103.643,,316454,176802,59207,63640,66166,110192,96036,316454,288633,7943,45628,35597,18776,69596,10545,10983,33413,26128,51856,13842,,27805,
