code,quarter,status,informal_rate
MUS,2013-Q3,EES,43.477
MUS,2013-Q3,SLF,83.992
MUS,2013-Q3,TOTAL,52.638
MUS,2013-Q4,EES,44.004
MUS,2013-Q4,SLF,84.093
MUS,2013-Q4,TOTAL,52.242
MUS,2014-Q1,EES,44.349
MUS,2014-Q1,SLF,87.886
MUS,2014-Q1,TOTAL,53.896
MUS,2014-Q2,EES,46.952
MUS,2014-Q2,SLF,84.184
MUS,2014-Q2,TOTAL,55.083
MUS,2014-Q3,EES,46.372
MUS,2014-Q3,SLF,86.476
MUS,2014-Q3,TOTAL,54.568
MUS,2014-Q4,EES,46.362
MUS,2014-Q4,SLF,88.423
MUS,2014-Q4,TOTAL,54.569
MUS,2015-Q1,EES,41.662
MUS,2015-Q1,SLF,88.886
MUS,2015-Q1,TOTAL,51.473
MUS,2015-Q2,EES,44.748
MUS,2015-Q2,SLF,87.697
MUS,2015-Q2,TOTAL,54.402
MUS,2015-Q3,EES,46.183
MUS,2015-Q3,SLF,89.118
MUS,2015-Q3,TOTAL,55.02
MUS,2015-Q4,EES,42.084
MUS,2015-Q4,SLF,89.045
MUS,2015-Q4,TOTAL,51.756
MUS,2016-Q1,EES,42.584
MUS,2016-Q1,SLF,85.76
MUS,2016-Q1,TOTAL,51.211
MUS,2016-Q2,EES,45.976
MUS,2016-Q2,SLF,84.719
MUS,2016-Q2,TOTAL,54.373
MUS,2016-Q3,EES,43.905
MUS,2016-Q3,SLF,84.627
MUS,2016-Q3,TOTAL,52.696
MUS,2016-Q4,EES,43.839
MUS,2016-Q4,SLF,87.895
MUS,2016-Q4,TOTAL,52.543
MUS,2017-Q1,EES,42.419
MUS,2017-Q1,SLF,86.469
MUS,2017-Q1,TOTAL,51.742
MUS,2017-Q2,EES,44.546
MUS,2017-Q2,SLF,86.33
MUS,2017-Q2,TOTAL,53.684
MUS,2017-Q3,EES,42.177
MUS,2017-Q3,SLF,88.975
MUS,2017-Q3,TOTAL,52.23
MUS,2017-Q4,EES,43.235
MUS,2017-Q4,SLF,82.198
MUS,2017-Q4,TOTAL,50.64
MUS,2018-Q1,EES,44.724
MUS,2018-Q1,SLF,88.088
MUS,2018-Q1,TOTAL,53.447
MUS,2018-Q2,EES,45.877
MUS,2018-Q2,SLF,88.483
MUS,2018-Q2,TOTAL,55.014
MUS,2018-Q3,EES,43.679
MUS,2018-Q3,SLF,87.362
MUS,2018-Q3,TOTAL,52.109
MUS,2018-Q4,EES,43.43
MUS,2018-Q4,SLF,90.797
MUS,2018-Q4,TOTAL,52.972
MUS,2019-Q1,EES,43.872
MUS,2019-Q1,SLF,89.949
MUS,2019-Q1,TOTAL,53.673
MUS,2019-Q2,EES,45.814
MUS,2019-Q2,SLF,88.854
MUS,2019-Q2,TOTAL,54.582
MUS,2019-Q3,EES,44.301
MUS,2019-Q3,SLF,89.008
MUS,2019-Q3,TOTAL,52.804
MUS,2019-Q4,EES,42.681
MUS,2019-Q4,SLF,92.351
MUS,2019-Q4,TOTAL,52.64
MUS,2020-Q1,EES,43.41
MUS,2020-Q1,SLF,87.381
MUS,2020-Q1,TOTAL,52.304
MUS,2021-Q1,EES,21.586
MUS,2021-Q1,SLF,87.591
MUS,2021-Q1,TOTAL,35.36
MUS,2021-Q2,EES,18.694
MUS,2021-Q2,SLF,94.455
MUS,2021-Q2,TOTAL,33.221
MUS,2021-Q3,EES,14.194
MUS,2021-Q3,SLF,93.225
MUS,2021-Q3,TOTAL,27.001
MUS,2021-Q4,EES,17.125
MUS,2021-Q4,SLF,90.733
MUS,2021-Q4,TOTAL,31.662
MUS,2022-Q1,EES,13.246
MUS,2022-Q1,SLF,93.773
MUS,2022-Q1,TOTAL,32.231
MUS,2022-Q2,EES,14.107
MUS,2022-Q2,SLF,91.115
MUS,2022-Q2,TOTAL,30.854
MUS,2022-Q3,EES,16.524
MUS,2022-Q3,SLF,92.929
MUS,2022-Q3,TOTAL,32.37
MUS,2022-Q4,EES,12.801
MUS,2022-Q4,SLF,96.788
MUS,2022-Q4,TOTAL,34.379
MUS,2023-Q1,EES,84.761
MUS,2023-Q1,SLF,70.905
MUS,2023-Q1,TOTAL,32.771
MUS,2023-Q2,EES,87.471
MUS,2023-Q2,SLF,83.513
MUS,2023-Q2,TOTAL,35.398
MUS,2023-Q3,EES,85.505
MUS,2023-Q3,SLF,84.033
MUS,2023-Q3,TOTAL,33.779
MUS,2023-Q4,EES,82.412
MUS,2023-Q4,SLF,80.596
MUS,2023-Q4,TOTAL,33.647
MUS,2024-Q1,EES,17.607
MUS,2024-Q1,SLF,53.578
MUS,2024-Q1,TOTAL,25.373
MUS,2024-Q2,EES,17.248
MUS,2024-Q2,SLF,53.427
MUS,2024-Q2,TOTAL,24.677
MUS,2024-Q3,EES,14.286
MUS,2024-Q3,SLF,50.991
MUS,2024-Q3,TOTAL,21.727
MUS,2024-Q4,EES,14.416
MUS,2024-Q4,SLF,52.086
MUS,2024-Q4,TOTAL,22.091
NGA,2024-Q1,EES,73.336
NGA,2024-Q1,SLF,96.311
NGA,2024-Q1,TOTAL,93.024
NGA,2024-Q2,EES,72.338
NGA,2024-Q2,SLF,96.49
NGA,2024-Q2,TOTAL,93.307
NGA,2024-Q3,EES,70.38
NGA,2024-Q3,SLF,95.764
NGA,2024-Q3,TOTAL,92.732
NGA,2024-Q4,EES,72.779
NGA,2024-Q4,SLF,96.355
NGA,2024-Q4,TOTAL,93.509
NIC,2012-Q1,EES,61.648
NIC,2012-Q1,SLF,99.005
NIC,2012-Q1,TOTAL,81.689
NIC,2012-Q2,EES,58.919
NIC,2012-Q2,SLF,98.973
NIC,2012-Q2,TOTAL,81.514
NIC,2012-Q3,EES,58.298
NIC,2012-Q3,SLF,99.033
NIC,2012-Q3,TOTAL,81.676
NIC,2012-Q4,EES,60.051
NIC,2012-Q4,SLF,99.123
NIC,2012-Q4,TOTAL,82.244
PAK,2012-Q3,EES,61.844
PAK,2012-Q3,SLF,94.994
PAK,2012-Q3,TOTAL,81.87
PAK,2012-Q4,EES,62.738
PAK,2012-Q4,SLF,94.652
PAK,2012-Q4,TOTAL,82.081
PAK,2013-Q1,EES,61.057
PAK,2013-Q1,SLF,94.958
PAK,2013-Q1,TOTAL,81.401
PAK,2013-Q2,EES,61.189
PAK,2013-Q2,SLF,95.671
PAK,2013-Q2,TOTAL,81.992
PAK,2013-Q3,EES,64.194
PAK,2013-Q3,SLF,95.371
PAK,2013-Q3,TOTAL,82.887
PAK,2013-Q4,EES,65.411
PAK,2013-Q4,SLF,96.23
PAK,2013-Q4,TOTAL,84.559
PAK,2014-Q1,EES,66.341
PAK,2014-Q1,SLF,95.791
PAK,2014-Q1,TOTAL,83.504
PAK,2014-Q2,EES,64.419
PAK,2014-Q2,SLF,95.53
PAK,2014-Q2,TOTAL,83.287
PAK,2014-Q3,EES,63.285
PAK,2014-Q3,SLF,95.026
PAK,2014-Q3,TOTAL,82.9
PAK,2014-Q4,EES,64.371
PAK,2014-Q4,SLF,94.995
PAK,2014-Q4,TOTAL,83.042
PAK,2015-Q1,EES,63.951
PAK,2015-Q1,SLF,94.952
PAK,2015-Q1,TOTAL,82.187
PAK,2015-Q2,EES,63.999
PAK,2015-Q2,SLF,94.811
PAK,2015-Q2,TOTAL,82.749
PAK,2017-Q3,EES,63.892
PAK,2017-Q3,SLF,95.441
PAK,2017-Q3,TOTAL,82.0
PAK,2017-Q4,EES,66.772
PAK,2017-Q4,SLF,94.986
PAK,2017-Q4,TOTAL,83.058
PAK,2018-Q1,EES,64.443
PAK,2018-Q1,SLF,93.694
PAK,2018-Q1,TOTAL,80.842
PAK,2018-Q2,EES,66.171
PAK,2018-Q2,SLF,93.944
PAK,2018-Q2,TOTAL,82.003
PAK,2018-Q3,EES,64.568
PAK,2018-Q3,SLF,94.094
PAK,2018-Q3,TOTAL,82.902
PAK,2018-Q4,EES,64.509
PAK,2018-Q4,SLF,94.227
PAK,2018-Q4,TOTAL,82.462
PAK,2019-Q1,EES,64.86
PAK,2019-Q1,SLF,94.77
PAK,2019-Q1,TOTAL,82.215
PAK,2019-Q2,EES,65.949
PAK,2019-Q2,SLF,93.506
PAK,2019-Q2,TOTAL,82.037
PAK,2020-Q3,EES,77.21
PAK,2020-Q3,SLF,92.352
PAK,2020-Q3,TOTAL,85.995
PAK,2020-Q4,EES,76.47
PAK,2020-Q4,SLF,91.806
PAK,2020-Q4,TOTAL,85.445
PAK,2021-Q1,EES,71.786
PAK,2021-Q1,SLF,90.452
PAK,2021-Q1,TOTAL,82.474
PAK,2021-Q2,EES,72.89
PAK,2021-Q2,SLF,91.485
PAK,2021-Q2,TOTAL,83.552
PAK,2025-Q1,EES,76.525
PAK,2025-Q1,SLF,98.452
PAK,2025-Q1,TOTAL,89.158
PAK,2025-Q2,EES,72.975
PAK,2025-Q2,SLF,99.044
PAK,2025-Q2,TOTAL,88.156
PAK,2025-Q3,EES,74.918
PAK,2025-Q3,SLF,96.947
PAK,2025-Q3,TOTAL,87.732
PAK,2025-Q4,EES,79.92
PAK,2025-Q4,SLF,97.066
PAK,2025-Q4,TOTAL,89.742
PER,2011-Q1,EES,51.871
PER,2011-Q1,SLF,96.295
PER,2011-Q1,TOTAL,76.344
PER,2011-Q2,EES,49.48
PER,2011-Q2,SLF,96.423
PER,2011-Q2,TOTAL,74.998
PER,2011-Q3,EES,48.243
PER,2011-Q3,SLF,96.39
PER,2011-Q3,TOTAL,74.981
PER,2011-Q4,EES,49.019
PER,2011-Q4,SLF,96.503
PER,2011-Q4,TOTAL,75.2
PER,2012-Q1,EES,48.937
PER,2012-Q1,SLF,96.008
PER,2012-Q1,TOTAL,75.204
PER,2012-Q2,EES,49.682
PER,2012-Q2,SLF,90.82
PER,2012-Q2,TOTAL,72.148
PER,2012-Q3,EES,47.699
PER,2012-Q3,SLF,89.131
PER,2012-Q3,TOTAL,70.183
PER,2012-Q4,EES,47.337
PER,2012-Q4,SLF,89.022
PER,2012-Q4,TOTAL,69.735
PER,2013-Q1,EES,46.667
PER,2013-Q1,SLF,88.017
PER,2013-Q1,TOTAL,68.189
PER,2013-Q2,EES,47.352
PER,2013-Q2,SLF,90.253
PER,2013-Q2,TOTAL,70.399
PER,2013-Q3,EES,46.067
PER,2013-Q3,SLF,89.308
PER,2013-Q3,TOTAL,69.383
PER,2013-Q4,EES,46.602
PER,2013-Q4,SLF,90.249
PER,2013-Q4,TOTAL,70.259
PER,2014-Q1,EES,42.709
PER,2014-Q1,SLF,87.117
PER,2014-Q1,TOTAL,65.653
PER,2014-Q2,EES,43.332
PER,2014-Q2,SLF,89.0
PER,2014-Q2,TOTAL,67.586
PER,2014-Q3,EES,43.463
PER,2014-Q3,SLF,89.221
PER,2014-Q3,TOTAL,67.756
PER,2014-Q4,EES,45.385
PER,2014-Q4,SLF,88.941
PER,2014-Q4,TOTAL,68.782
PER,2015-Q1,EES,44.749
PER,2015-Q1,SLF,88.072
PER,2015-Q1,TOTAL,66.84
PER,2015-Q2,EES,42.46
PER,2015-Q2,SLF,88.47
PER,2015-Q2,TOTAL,66.445
PER,2015-Q3,EES,47.008
PER,2015-Q3,SLF,88.028
PER,2015-Q3,TOTAL,68.853
PER,2015-Q4,EES,46.681
PER,2015-Q4,SLF,89.796
PER,2015-Q4,TOTAL,69.527
PER,2016-Q1,EES,42.105
PER,2016-Q1,SLF,86.094
PER,2016-Q1,TOTAL,64.637
PER,2016-Q2,EES,43.028
PER,2016-Q2,SLF,87.293
PER,2016-Q2,TOTAL,66.366
PER,2016-Q3,EES,45.253
PER,2016-Q3,SLF,88.808
PER,2016-Q3,TOTAL,68.666
PER,2016-Q4,EES,43.611
PER,2016-Q4,SLF,90.443
PER,2016-Q4,TOTAL,68.246
PER,2017-Q1,EES,39.533
PER,2017-Q1,SLF,86.044
PER,2017-Q1,TOTAL,63.436
PER,2017-Q2,EES,43.12
PER,2017-Q2,SLF,87.878
PER,2017-Q2,TOTAL,66.914
PER,2017-Q3,EES,45.565
PER,2017-Q3,SLF,89.267
PER,2017-Q3,TOTAL,68.614
PER,2017-Q4,EES,45.554
PER,2017-Q4,SLF,89.531
PER,2017-Q4,TOTAL,69.052
PER,2018-Q1,EES,44.431
PER,2018-Q1,SLF,87.543
PER,2018-Q1,TOTAL,67.487
PER,2018-Q2,EES,42.997
PER,2018-Q2,SLF,87.652
PER,2018-Q2,TOTAL,66.339
PER,2018-Q3,EES,40.68
PER,2018-Q3,SLF,88.32
PER,2018-Q3,TOTAL,65.472
PER,2018-Q4,EES,44.118
PER,2018-Q4,SLF,88.571
PER,2018-Q4,TOTAL,67.78
PER,2019-Q1,EES,42.982
PER,2019-Q1,SLF,87.437
PER,2019-Q1,TOTAL,66.567
PER,2019-Q2,EES,41.426
PER,2019-Q2,SLF,88.034
PER,2019-Q2,TOTAL,65.865
PER,2019-Q3,EES,42.087
PER,2019-Q3,SLF,89.297
PER,2019-Q3,TOTAL,66.544
PER,2019-Q4,EES,42.976
PER,2019-Q4,SLF,88.17
PER,2019-Q4,TOTAL,66.974
PER,2020-Q1,EES,42.999
PER,2020-Q1,SLF,87.87
PER,2020-Q1,TOTAL,67.049
PER,2020-Q2,EES,30.262
PER,2020-Q2,SLF,94.289
PER,2020-Q2,TOTAL,69.147
PER,2020-Q3,EES,38.48
PER,2020-Q3,SLF,90.978
PER,2020-Q3,TOTAL,68.306
PER,2020-Q4,EES,40.428
PER,2020-Q4,SLF,89.409
PER,2020-Q4,TOTAL,67.792
PER,2021-Q1,EES,43.618
PER,2021-Q1,SLF,90.477
PER,2021-Q1,TOTAL,69.645
PER,2021-Q2,EES,43.203
PER,2021-Q2,SLF,90.474
PER,2021-Q2,TOTAL,68.331
PER,2021-Q3,EES,43.61
PER,2021-Q3,SLF,88.546
PER,2021-Q3,TOTAL,67.644
PER,2021-Q4,EES,43.691
PER,2021-Q4,SLF,89.275
PER,2021-Q4,TOTAL,67.978
PER,2022-Q1,EES,57.024
PER,2022-Q1,SLF,89.593
PER,2022-Q1,TOTAL,74.492
PER,2022-Q2,EES,58.593
PER,2022-Q2,SLF,88.956
PER,2022-Q2,TOTAL,74.801
PER,2022-Q3,EES,58.404
PER,2022-Q3,SLF,88.172
PER,2022-Q3,TOTAL,74.11
PER,2022-Q4,EES,58.203
PER,2022-Q4,SLF,88.666
PER,2022-Q4,TOTAL,74.041
PER,2023-Q1,EES,57.216
PER,2023-Q1,SLF,87.658
PER,2023-Q1,TOTAL,73.453
PER,2023-Q2,EES,54.149
PER,2023-Q2,SLF,87.36
PER,2023-Q2,TOTAL,71.76
PER,2023-Q3,EES,53.657
PER,2023-Q3,SLF,86.487
PER,2023-Q3,TOTAL,70.679
PER,2023-Q4,EES,54.642
PER,2023-Q4,SLF,87.361
PER,2023-Q4,TOTAL,71.724
PER,2024-Q1,EES,55.525
PER,2024-Q1,SLF,87.743
PER,2024-Q1,TOTAL,72.507
PER,2024-Q2,EES,53.927
PER,2024-Q2,SLF,87.454
PER,2024-Q2,TOTAL,71.418
PER,2024-Q3,EES,53.22
PER,2024-Q3,SLF,87.823
PER,2024-Q3,TOTAL,70.845
PER,2024-Q4,EES,52.643
PER,2024-Q4,SLF,88.088
PER,2024-Q4,TOTAL,70.74
PER,2025-Q1,EES,53.105
PER,2025-Q1,SLF,88.968
PER,2025-Q1,TOTAL,71.508
PER,2025-Q2,EES,53.951
PER,2025-Q2,SLF,88.061
PER,2025-Q2,TOTAL,71.172
PER,2025-Q3,EES,52.258
PER,2025-Q3,SLF,88.134
PER,2025-Q3,TOTAL,70.084
PER,2025-Q4,EES,50.848
PER,2025-Q4,SLF,87.13
PER,2025-Q4,TOTAL,69.142
PER,2026-Q1,EES,52.37
PER,2026-Q1,SLF,87.739
PER,2026-Q1,TOTAL,70.097
PRY,2012-Q1,EES,52.929
PRY,2012-Q1,SLF,60.936
PRY,2012-Q1,TOTAL,55.333
PRY,2012-Q2,EES,53.106
PRY,2012-Q2,SLF,61.866
PRY,2012-Q2,TOTAL,55.864
PRY,2012-Q3,EES,52.835
PRY,2012-Q3,SLF,61.152
PRY,2012-Q3,TOTAL,55.5
PRY,2012-Q4,EES,49.682
PRY,2012-Q4,SLF,63.101
PRY,2012-Q4,TOTAL,54.092
PRY,2013-Q1,EES,50.71
PRY,2013-Q1,SLF,61.438
PRY,2013-Q1,TOTAL,54.019
PRY,2013-Q2,EES,48.654
PRY,2013-Q2,SLF,64.998
PRY,2013-Q2,TOTAL,53.572
PRY,2013-Q3,EES,51.864
PRY,2013-Q3,SLF,66.77
PRY,2013-Q3,TOTAL,56.111
PRY,2013-Q4,EES,48.207
PRY,2013-Q4,SLF,64.57
PRY,2013-Q4,TOTAL,53.416
PRY,2014-Q1,EES,50.695
PRY,2014-Q1,SLF,63.123
PRY,2014-Q1,TOTAL,54.627
PRY,2014-Q2,EES,48.037
PRY,2014-Q2,SLF,62.001
PRY,2014-Q2,TOTAL,52.39
PRY,2014-Q3,EES,47.278
PRY,2014-Q3,SLF,63.504
PRY,2014-Q3,TOTAL,52.589
PRY,2014-Q4,EES,48.443
PRY,2014-Q4,SLF,61.72
PRY,2014-Q4,TOTAL,52.587
PRY,2015-Q1,EES,49.116
PRY,2015-Q1,SLF,64.714
PRY,2015-Q1,TOTAL,54.176
PRY,2015-Q2,EES,48.648
PRY,2015-Q2,SLF,63.055
PRY,2015-Q2,TOTAL,53.375
PRY,2015-Q3,EES,47.661
PRY,2015-Q3,SLF,63.422
PRY,2015-Q3,TOTAL,52.691
PRY,2015-Q4,EES,45.767
PRY,2015-Q4,SLF,69.416
PRY,2015-Q4,TOTAL,52.868
PRY,2016-Q1,EES,46.028
PRY,2016-Q1,SLF,67.621
PRY,2016-Q1,TOTAL,52.928
PRY,2016-Q2,EES,45.704
PRY,2016-Q2,SLF,64.165
PRY,2016-Q2,TOTAL,51.542
PRY,2016-Q3,EES,46.263
PRY,2016-Q3,SLF,61.162
PRY,2016-Q3,TOTAL,50.826
PRY,2016-Q4,EES,47.188
PRY,2016-Q4,SLF,60.122
PRY,2016-Q4,TOTAL,50.919
PRY,2017-Q1,EES,59.878
PRY,2017-Q1,SLF,82.39
PRY,2017-Q1,TOTAL,69.272
PRY,2017-Q2,EES,59.459
PRY,2017-Q2,SLF,81.195
PRY,2017-Q2,TOTAL,68.934
PRY,2017-Q3,EES,57.342
PRY,2017-Q3,SLF,81.946
PRY,2017-Q3,TOTAL,67.485
PRY,2017-Q4,EES,59.957
PRY,2017-Q4,SLF,82.622
PRY,2017-Q4,TOTAL,69.815
PRY,2018-Q1,EES,59.777
PRY,2018-Q1,SLF,82.959
PRY,2018-Q1,TOTAL,69.851
PRY,2018-Q2,EES,60.541
PRY,2018-Q2,SLF,81.672
PRY,2018-Q2,TOTAL,69.866
PRY,2018-Q3,EES,56.301
PRY,2018-Q3,SLF,82.524
PRY,2018-Q3,TOTAL,67.335
PRY,2018-Q4,EES,58.555
PRY,2018-Q4,SLF,83.484
PRY,2018-Q4,TOTAL,69.285
PRY,2019-Q1,EES,56.406
PRY,2019-Q1,SLF,82.948
PRY,2019-Q1,TOTAL,68.333
PRY,2019-Q2,EES,58.608
PRY,2019-Q2,SLF,77.931
PRY,2019-Q2,TOTAL,67.004
PRY,2019-Q3,EES,59.025
PRY,2019-Q3,SLF,78.572
PRY,2019-Q3,TOTAL,67.495
PRY,2019-Q4,EES,57.731
PRY,2019-Q4,SLF,81.668
PRY,2019-Q4,TOTAL,68.012
PRY,2020-Q1,EES,58.476
PRY,2020-Q1,SLF,81.488
PRY,2020-Q1,TOTAL,68.539
PRY,2020-Q4,EES,58.418
PRY,2020-Q4,SLF,83.361
PRY,2020-Q4,TOTAL,69.591
PRY,2021-Q1,EES,59.507
PRY,2021-Q1,SLF,79.553
PRY,2021-Q1,TOTAL,68.713
PRY,2021-Q3,EES,58.891
PRY,2021-Q3,SLF,79.621
PRY,2021-Q3,TOTAL,67.725
PRY,2021-Q4,EES,59.909
PRY,2021-Q4,SLF,79.697
PRY,2021-Q4,TOTAL,68.746
PRY,2022-Q1,EES,60.202
PRY,2022-Q1,SLF,79.632
PRY,2022-Q1,TOTAL,68.588
PRY,2022-Q2,EES,56.141
PRY,2022-Q2,SLF,83.036
PRY,2022-Q2,TOTAL,67.461
PRY,2022-Q3,EES,56.652
PRY,2022-Q3,SLF,77.63
PRY,2022-Q3,TOTAL,65.63
PRY,2022-Q4,EES,58.522
PRY,2022-Q4,SLF,78.353
PRY,2022-Q4,TOTAL,67.055
PRY,2023-Q1,EES,56.664
PRY,2023-Q1,SLF,78.375
PRY,2023-Q1,TOTAL,65.558
PRY,2023-Q2,EES,57.753
PRY,2023-Q2,SLF,79.484
PRY,2023-Q2,TOTAL,66.883
PRY,2023-Q3,EES,56.985
PRY,2023-Q3,SLF,77.555
PRY,2023-Q3,TOTAL,65.52
PRY,2023-Q4,EES,57.326
PRY,2023-Q4,SLF,75.963
PRY,2023-Q4,TOTAL,65.089
PRY,2024-Q1,EES,58.279
PRY,2024-Q1,SLF,77.155
PRY,2024-Q1,TOTAL,65.944
PRY,2024-Q2,EES,56.809
PRY,2024-Q2,SLF,79.275
PRY,2024-Q2,TOTAL,65.775
PRY,2024-Q3,EES,57.153
PRY,2024-Q3,SLF,78.0
PRY,2024-Q3,TOTAL,65.695
PRY,2024-Q4,EES,56.522
PRY,2024-Q4,SLF,76.088
PRY,2024-Q4,TOTAL,64.683
PRY,2025-Q1,EES,56.661
PRY,2025-Q1,SLF,78.232
PRY,2025-Q1,TOTAL,65.157
PRY,2025-Q2,EES,57.941
PRY,2025-Q2,SLF,78.168
PRY,2025-Q2,TOTAL,65.969
PRY,2025-Q3,EES,54.214
PRY,2025-Q3,SLF,75.78
PRY,2025-Q3,TOTAL,63.058
PRY,2025-Q4,EES,54.946
PRY,2025-Q4,SLF,76.381
PRY,2025-Q4,TOTAL,63.749
PRY,2026-Q1,EES,55.096
PRY,2026-Q1,SLF,75.962
PRY,2026-Q1,TOTAL,63.733
PSE,2010-Q1,EES,51.594
PSE,2010-Q1,SLF,69.008
PSE,2010-Q1,TOTAL,57.478
PSE,2010-Q2,EES,52.455
PSE,2010-Q2,SLF,68.907
PSE,2010-Q2,TOTAL,57.908
PSE,2010-Q3,EES,50.43
PSE,2010-Q3,SLF,66.444
PSE,2010-Q3,TOTAL,55.443
PSE,2010-Q4,EES,51.877
PSE,2010-Q4,SLF,65.227
PSE,2010-Q4,TOTAL,56.076
PSE,2011-Q1,EES,51.176
PSE,2011-Q1,SLF,60.691
PSE,2011-Q1,TOTAL,54.163
PSE,2011-Q2,EES,51.054
PSE,2011-Q2,SLF,66.387
PSE,2011-Q2,TOTAL,56.229
PSE,2011-Q3,EES,49.194
PSE,2011-Q3,SLF,67.45
PSE,2011-Q3,TOTAL,55.352
PSE,2011-Q4,EES,49.651
PSE,2011-Q4,SLF,70.493
PSE,2011-Q4,TOTAL,56.912
PSE,2012-Q1,EES,50.106
PSE,2012-Q1,SLF,72.388
PSE,2012-Q1,TOTAL,57.583
PSE,2012-Q2,EES,52.874
PSE,2012-Q2,SLF,74.94
PSE,2012-Q2,TOTAL,60.293
PSE,2012-Q3,EES,49.184
PSE,2012-Q3,SLF,72.292
PSE,2012-Q3,TOTAL,56.896
PSE,2012-Q4,EES,50.692
PSE,2012-Q4,SLF,71.566
PSE,2012-Q4,TOTAL,57.418
PSE,2013-Q1,EES,53.491
PSE,2013-Q1,SLF,72.133
PSE,2013-Q1,TOTAL,59.128
PSE,2013-Q2,EES,54.735
PSE,2013-Q2,SLF,73.519
PSE,2013-Q2,TOTAL,60.776
PSE,2013-Q3,EES,54.178
PSE,2013-Q3,SLF,73.301
PSE,2013-Q3,TOTAL,60.386
PSE,2013-Q4,EES,53.782
PSE,2013-Q4,SLF,74.823
PSE,2013-Q4,TOTAL,60.699
PSE,2014-Q1,EES,53.477
PSE,2014-Q1,SLF,71.829
PSE,2014-Q1,TOTAL,59.461
PSE,2014-Q2,EES,54.433
PSE,2014-Q2,SLF,70.331
PSE,2014-Q2,TOTAL,59.654
PSE,2014-Q3,EES,52.443
PSE,2014-Q3,SLF,69.331
PSE,2014-Q3,TOTAL,57.695
PSE,2014-Q4,EES,52.941
PSE,2014-Q4,SLF,72.256
PSE,2014-Q4,TOTAL,59.29
PSE,2015-Q1,EES,52.455
PSE,2015-Q1,SLF,62.042
PSE,2015-Q1,TOTAL,55.505
PSE,2015-Q2,EES,52.873
PSE,2015-Q2,SLF,61.215
PSE,2015-Q2,TOTAL,55.53
PSE,2015-Q3,EES,52.261
PSE,2015-Q3,SLF,63.132
PSE,2015-Q3,TOTAL,55.652
PSE,2015-Q4,EES,53.015
PSE,2015-Q4,SLF,64.608
PSE,2015-Q4,TOTAL,56.562
PSE,2016-Q1,EES,49.072
PSE,2016-Q1,SLF,63.274
PSE,2016-Q1,TOTAL,53.536
PSE,2016-Q2,EES,51.296
PSE,2016-Q2,SLF,59.848
PSE,2016-Q2,TOTAL,53.964
PSE,2016-Q3,EES,52.549
PSE,2016-Q3,SLF,60.826
PSE,2016-Q3,TOTAL,55.086
PSE,2016-Q4,EES,51.74
PSE,2016-Q4,SLF,61.89
PSE,2016-Q4,TOTAL,54.677
PSE,2017-Q1,EES,52.967
PSE,2017-Q1,SLF,60.28
PSE,2017-Q1,TOTAL,55.062
PSE,2017-Q2,EES,52.074
PSE,2017-Q2,SLF,58.486
PSE,2017-Q2,TOTAL,53.96
PSE,2017-Q3,EES,52.877
PSE,2017-Q3,SLF,58.386
PSE,2017-Q3,TOTAL,54.548
PSE,2017-Q4,EES,52.986
PSE,2017-Q4,SLF,59.451
PSE,2017-Q4,TOTAL,54.92
PSE,2018-Q1,EES,50.06
PSE,2018-Q1,SLF,60.176
PSE,2018-Q1,TOTAL,53.015
PSE,2018-Q2,EES,49.41
PSE,2018-Q2,SLF,60.546
PSE,2018-Q2,TOTAL,52.919
PSE,2018-Q3,EES,50.471
PSE,2018-Q3,SLF,61.363
PSE,2018-Q3,TOTAL,53.787
PSE,2018-Q4,EES,51.757
PSE,2018-Q4,SLF,60.507
PSE,2018-Q4,TOTAL,54.375
PSE,2019-Q1,EES,49.542
PSE,2019-Q1,SLF,62.042
PSE,2019-Q1,TOTAL,53.068
PSE,2019-Q2,EES,48.625
PSE,2019-Q2,SLF,64.022
PSE,2019-Q2,TOTAL,53.049
PSE,2019-Q3,EES,47.849
PSE,2019-Q3,SLF,65.657
PSE,2019-Q3,TOTAL,52.978
PSE,2019-Q4,EES,50.128
PSE,2019-Q4,SLF,63.419
PSE,2019-Q4,TOTAL,53.917
PSE,2020-Q1,EES,49.032
PSE,2020-Q1,SLF,57.445
PSE,2020-Q1,TOTAL,51.278
PSE,2020-Q2,EES,41.792
PSE,2020-Q2,SLF,63.503
PSE,2020-Q2,TOTAL,48.084
PSE,2020-Q3,EES,43.861
PSE,2020-Q3,SLF,60.984
PSE,2020-Q3,TOTAL,48.869
PSE,2020-Q4,EES,44.603
PSE,2020-Q4,SLF,60.089
PSE,2020-Q4,TOTAL,48.637
PSE,2021-Q1,EES,46.056
PSE,2021-Q1,SLF,62.818
PSE,2021-Q1,TOTAL,50.81
PSE,2021-Q2,EES,46.997
PSE,2021-Q2,SLF,62.836
PSE,2021-Q2,TOTAL,51.574
PSE,2021-Q3,EES,45.688
PSE,2021-Q3,SLF,63.27
PSE,2021-Q3,TOTAL,50.356
PSE,2021-Q4,EES,47.095
PSE,2021-Q4,SLF,62.013
PSE,2021-Q4,TOTAL,51.182
PSE,2022-Q1,EES,52.293
PSE,2022-Q1,SLF,62.758
PSE,2022-Q1,TOTAL,54.857
PSE,2022-Q2,EES,49.401
PSE,2022-Q2,SLF,62.478
PSE,2022-Q2,TOTAL,52.569
